,userId,count_of,challenges_cat,tagged
225,3aec66de3ab04137abb93914c6cbee3e,[23.0],['FamilyRelationships'],[{'FamilyRelationships': 23.0}]
226,3b0227e6618a47b491a1aa1b1dc740b8,"[568.0, 264.0, 260.0, 112.0, 104.0, 94.0, 93.0, 81.0, 79.0, 66.0]","['Cooking', 'Love', 'Education', 'Exercise', 'FamilyRelationships', 'HealthyEating', 'Festivals', 'Motherhood', 'Schooling', 'BeautyFashion']","[{'Cooking': 568.0}, {'Love': 264.0}, {'Education': 260.0}, {'Exercise': 112.0}, {'FamilyRelationships': 104.0}, {'HealthyEating': 94.0}, {'Festivals': 93.0}, {'Motherhood': 81.0}, {'Schooling': 79.0}, {'BeautyFashion': 66.0}]"
227,3b0c63b276214f9ca41f370888ff21a2,"[29.0, 29.0]","['Love', 'Motherhood']","[{'Love': 29.0}, {'Motherhood': 29.0}]"
228,3b816c3ec7cc4b9cbf0bf9e294118d23,"[465.0, 259.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0, 27.0]","['Love', 'SelfCare', 'Marriage', 'MentalHealth', 'Nostalgia', 'Parenting', 'Relationship', 'Strength', 'Education']","[{'Love': 465.0}, {'SelfCare': 259.0}, {'Marriage': 123.0}, {'MentalHealth': 123.0}, {'Nostalgia': 123.0}, {'Parenting': 123.0}, {'Relationship': 123.0}, {'Strength': 123.0}, {'Education': 27.0}]"
229,3bafcbb43f224d3180b1a6ec786bf172,"[13.0, 13.0, 13.0, 13.0]","['Cooking', 'Exercise', 'HealthWellness', 'HealthyEating']","[{'Cooking': 13.0}, {'Exercise': 13.0}, {'HealthWellness': 13.0}, {'HealthyEating': 13.0}]"
230,3bb7f780887e453a8e4c0666e5aa9e1d,"[16264.0, 3750.0, 2577.0, 2516.0, 2091.0, 2091.0, 1421.0, 1269.0, 1096.0, 671.0]","['Education', 'Love', 'Motherhood', 'Marriage', 'Relationship', 'Strength', 'Parenting', 'Covid', 'Cooking', 'SocialMedia']","[{'Education': 16264.0}, {'Love': 3750.0}, {'Motherhood': 2577.0}, {'Marriage': 2516.0}, {'Relationship': 2091.0}, {'Strength': 2091.0}, {'Parenting': 1421.0}, {'Covid': 1269.0}, {'Cooking': 1096.0}, {'SocialMedia': 671.0}]"
231,3bcbf81873174ddfbe7d5e196f4846c7,"[39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0]","['Delivery', 'Emotions', 'HealthWellness', 'HealthyEating', 'MentalHealth', 'Motherhood', 'Parenting', 'Pregnancy']","[{'Delivery': 39.0}, {'Emotions': 39.0}, {'HealthWellness': 39.0}, {'HealthyEating': 39.0}, {'MentalHealth': 39.0}, {'Motherhood': 39.0}, {'Parenting': 39.0}, {'Pregnancy': 39.0}]"
232,3bf3c6b6d09343918ba213274be5bf89,[5.0],['Love'],[{'Love': 5.0}]
233,3bf58e6b907c4db8a884ca8d9d5d47a7,"[3.0, 3.0, 3.0]","['Emotions', 'Love', 'Parenting']","[{'Emotions': 3.0}, {'Love': 3.0}, {'Parenting': 3.0}]"
234,3c7be033a3554cf88bfc8d28540311d7,"[35314.0, 29103.0, 24689.0, 21704.0, 17184.0, 16381.0, 15299.0, 11492.0, 11342.0, 10760.0]","['Marriage', 'GenderDynamics', 'Empowerment', 'Education', 'Emotions', 'Culture', 'FamilyRelationships', 'Nostalgia', 'Inlaws', 'Society']","[{'Marriage': 35314.0}, {'GenderDynamics': 29103.0}, {'Empowerment': 24689.0}, {'Education': 21704.0}, {'Emotions': 17184.0}, {'Culture': 16381.0}, {'FamilyRelationships': 15299.0}, {'Nostalgia': 11492.0}, {'Inlaws': 11342.0}, {'Society': 10760.0}]"
235,3db0007ec3414a2298aa58d4cf1d4339,"[353.0, 188.0, 144.0, 144.0, 120.0, 76.0, 75.0, 68.0, 68.0]","['Education', 'Motherhood', 'Love', 'Strength', 'NewParents', 'Covid', 'MentalHealth', 'Happiness', 'Parenting']","[{'Education': 353.0}, {'Motherhood': 188.0}, {'Love': 144.0}, {'Strength': 144.0}, {'NewParents': 120.0}, {'Covid': 76.0}, {'MentalHealth': 75.0}, {'Happiness': 68.0}, {'Parenting': 68.0}]"
236,3db8646dcad54ec08c82f86ebe7e4f51,[62.0],['Education'],[{'Education': 62.0}]
237,3e436ac129bf4da299b306d5aae71463,"[42.0, 42.0]","['Love', 'Strength']","[{'Love': 42.0}, {'Strength': 42.0}]"
238,3e5a2c100fd748f1baecc104d5b11eb0,"[51.0, 42.0, 42.0, 42.0, 16.0, 11.0, 11.0, 5.0]","['Cooking', 'Hygiene', 'Ingredient', 'Kitchen', 'HealthWellness', 'BeautyFashion', 'SelfCare', 'MentalHealth']","[{'Cooking': 51.0}, {'Hygiene': 42.0}, {'Ingredient': 42.0}, {'Kitchen': 42.0}, {'HealthWellness': 16.0}, {'BeautyFashion': 11.0}, {'SelfCare': 11.0}, {'MentalHealth': 5.0}]"
239,3ea33afd53564400b946a3e1e8b145d8,"[135.0, 135.0, 135.0, 135.0]","['Exercise', 'HealthWellness', 'HealthyEating', 'MentalHealth']","[{'Exercise': 135.0}, {'HealthWellness': 135.0}, {'HealthyEating': 135.0}, {'MentalHealth': 135.0}]"
240,3f4dd725ed8e4979be0c57560ddc23b1,"[7553.0, 4773.0, 4613.0, 4505.0, 3759.0, 3717.0, 3066.0, 2177.0, 2104.0, 2048.0]","['Love', 'Covid', 'Marriage', 'Emotions', 'Strength', 'Motherhood', 'MentalHealth', 'Parenting', 'Happiness', 'Education']","[{'Love': 7553.0}, {'Covid': 4773.0}, {'Marriage': 4613.0}, {'Emotions': 4505.0}, {'Strength': 3759.0}, {'Motherhood': 3717.0}, {'MentalHealth': 3066.0}, {'Parenting': 2177.0}, {'Happiness': 2104.0}, {'Education': 2048.0}]"
241,3f7368202b944c498b504b4decb02bbd,"[1252.0, 1110.0, 950.0, 388.0, 377.0, 362.0, 362.0, 347.0, 237.0, 184.0]","['Motherhood', 'Education', 'Strength', 'Covid', 'Love', 'BeautyFashion', 'Cooking', 'Emotions', 'Parenting', 'FamilyRelationships']","[{'Motherhood': 1252.0}, {'Education': 1110.0}, {'Strength': 950.0}, {'Covid': 388.0}, {'Love': 377.0}, {'BeautyFashion': 362.0}, {'Cooking': 362.0}, {'Emotions': 347.0}, {'Parenting': 237.0}, {'FamilyRelationships': 184.0}]"
242,3f95b3ef6d314b0881bf6bfb99cf0f68,"[16.0, 16.0, 16.0, 16.0]","['Education', 'GenderDynamics', 'Motherhood', 'Strength']","[{'Education': 16.0}, {'GenderDynamics': 16.0}, {'Motherhood': 16.0}, {'Strength': 16.0}]"
243,3fd6dba0da21425d8aa95eff7afb2b62,"[111.0, 111.0, 75.0, 72.0, 72.0, 39.0, 39.0, 39.0, 39.0, 36.0]","['Education', 'Strength', 'Marriage', 'Covid', 'MentalHealth', 'Emotions', 'Love', 'Parenting', 'Relationship', 'Finance']","[{'Education': 111.0}, {'Strength': 111.0}, {'Marriage': 75.0}, {'Covid': 72.0}, {'MentalHealth': 72.0}, {'Emotions': 39.0}, {'Love': 39.0}, {'Parenting': 39.0}, {'Relationship': 39.0}, {'Finance': 36.0}]"
244,40636afc284147309cf12b20e5edb98a,"[2758.0, 1440.0, 1399.0, 1135.0, 663.0, 657.0, 549.0, 531.0, 490.0, 415.0]","['Love', 'SelfCare', 'Education', 'Guilt', 'Strength', 'MentalHealth', 'Marriage', 'Parenting', 'Emotions', 'Motherhood']","[{'Love': 2758.0}, {'SelfCare': 1440.0}, {'Education': 1399.0}, {'Guilt': 1135.0}, {'Strength': 663.0}, {'MentalHealth': 657.0}, {'Marriage': 549.0}, {'Parenting': 531.0}, {'Emotions': 490.0}, {'Motherhood': 415.0}]"
245,40b57dc035e04d0f838d2fd863e32fff,"[25.0, 25.0, 11.0, 11.0]","['FamilyRelationships', 'HealthyEating', 'Education', 'MentalHealth']","[{'FamilyRelationships': 25.0}, {'HealthyEating': 25.0}, {'Education': 11.0}, {'MentalHealth': 11.0}]"
246,4109abac37ec41d7b019911e79c9091a,"[1213.0, 1005.0, 831.0, 208.0, 208.0, 174.0, 174.0, 133.0, 131.0, 131.0]","['Love', 'Grief', 'Emotions', 'Dance', 'Education', 'Relationship', 'Strength', 'MentalHealth', 'Cooking', 'Ingredient']","[{'Love': 1213.0}, {'Grief': 1005.0}, {'Emotions': 831.0}, {'Dance': 208.0}, {'Education': 208.0}, {'Relationship': 174.0}, {'Strength': 174.0}, {'MentalHealth': 133.0}, {'Cooking': 131.0}, {'Ingredient': 131.0}]"
247,412955ea90a04c1dbaccf3d54c9d7204,"[4428.0, 3557.0, 3557.0, 3557.0, 871.0, 871.0]","['HealthyEating', 'BabyCare', 'Breastfeeding', 'Immunity', 'BeautyFashion', 'SkinCare']","[{'HealthyEating': 4428.0}, {'BabyCare': 3557.0}, {'Breastfeeding': 3557.0}, {'Immunity': 3557.0}, {'BeautyFashion': 871.0}, {'SkinCare': 871.0}]"
248,41a0425f429642bf8c595d8a8318e88f,"[9.0, 9.0, 9.0, 5.0, 5.0]","['BabyCare', 'Motherhood', 'Parenting', 'Activities', 'Education']","[{'BabyCare': 9.0}, {'Motherhood': 9.0}, {'Parenting': 9.0}, {'Activities': 5.0}, {'Education': 5.0}]"
249,4213b9e4e6c44faba60eea7bc623c626,"[1483.0, 1483.0, 1483.0, 1194.0, 614.0, 614.0, 614.0, 580.0]","['Love', 'Marriage', 'Strength', 'Education', 'Culture', 'Empowerment', 'MoviesTV', 'BeautyFashion']","[{'Love': 1483.0}, {'Marriage': 1483.0}, {'Strength': 1483.0}, {'Education': 1194.0}, {'Culture': 614.0}, {'Empowerment': 614.0}, {'MoviesTV': 614.0}, {'BeautyFashion': 580.0}]"
250,42454f4c6d264700bcb7f87d424546e2,"[22.0, 16.0, 9.0, 7.0]","['Motherhood', 'Marriage', 'Love', 'Emotions']","[{'Motherhood': 22.0}, {'Marriage': 16.0}, {'Love': 9.0}, {'Emotions': 7.0}]"
251,4250b0b6b23c4ff4aca720b26d9e6d02,"[9.0, 9.0, 9.0]","['Marriage', 'Parenting', 'Strength']","[{'Marriage': 9.0}, {'Parenting': 9.0}, {'Strength': 9.0}]"
252,428dda2e964e418dae5fa813417b3312,"[4.0, 4.0]","['Emotions', 'Love']","[{'Emotions': 4.0}, {'Love': 4.0}]"
253,42a9b2d1935d4145b6a6a978ba3fd3e8,"[119.0, 112.0, 112.0, 92.0, 92.0, 51.0, 24.0, 20.0, 8.0, 8.0]","['Marriage', 'Emotions', 'Love', 'Relationship', 'Strength', 'Education', 'FamilyRelationships', 'SelfCare', 'Covid', 'Schooling']","[{'Marriage': 119.0}, {'Emotions': 112.0}, {'Love': 112.0}, {'Relationship': 92.0}, {'Strength': 92.0}, {'Education': 51.0}, {'FamilyRelationships': 24.0}, {'SelfCare': 20.0}, {'Covid': 8.0}, {'Schooling': 8.0}]"
254,42cafeff0a034523a734c86d8548c2a1,"[1331.0, 1186.0, 1085.0, 747.0, 684.0, 563.0, 549.0, 543.0, 412.0, 358.0]","['Education', 'Emotions', 'Love', 'Motherhood', 'Cooking', 'GenderDynamics', 'Empowerment', 'Parenting', 'Marriage', 'SocialMedia']","[{'Education': 1331.0}, {'Emotions': 1186.0}, {'Love': 1085.0}, {'Motherhood': 747.0}, {'Cooking': 684.0}, {'GenderDynamics': 563.0}, {'Empowerment': 549.0}, {'Parenting': 543.0}, {'Marriage': 412.0}, {'SocialMedia': 358.0}]"
255,42ef45dd88314a6591dbb91dffc2e339,"[182.0, 103.0, 91.0, 79.0, 79.0, 34.0, 34.0, 34.0, 12.0, 12.0]","['HealthyEating', 'FamilyRelationships', 'HealthWellness', 'Cooking', 'Exercise', 'Education', 'Love', 'Marriage', 'BeautyFashion', 'Environment']","[{'HealthyEating': 182.0}, {'FamilyRelationships': 103.0}, {'HealthWellness': 91.0}, {'Cooking': 79.0}, {'Exercise': 79.0}, {'Education': 34.0}, {'Love': 34.0}, {'Marriage': 34.0}, {'BeautyFashion': 12.0}, {'Environment': 12.0}]"
256,4312f47a3fd7406b974baecfd2ce4c98,"[177.0, 88.0, 72.0, 72.0, 72.0, 72.0, 55.0, 55.0, 55.0, 55.0]","['Marriage', 'Love', 'BeautyFashion', 'Covid', 'Exercise', 'Parenting', 'Emotions', 'MentalHealth', 'Relationship', 'Strength']","[{'Marriage': 177.0}, {'Love': 88.0}, {'BeautyFashion': 72.0}, {'Covid': 72.0}, {'Exercise': 72.0}, {'Parenting': 72.0}, {'Emotions': 55.0}, {'MentalHealth': 55.0}, {'Relationship': 55.0}, {'Strength': 55.0}]"
257,431e838ba55b4b9b826bc3a54b7aefb9,"[267.0, 145.0, 136.0, 133.0, 44.0, 26.0, 26.0, 26.0, 26.0, 25.0]","['Love', 'Education', 'Marriage', 'Strength', 'Relationship', 'Cooking', 'Covid', 'Festivals', 'Hygiene', 'Parenting']","[{'Love': 267.0}, {'Education': 145.0}, {'Marriage': 136.0}, {'Strength': 133.0}, {'Relationship': 44.0}, {'Cooking': 26.0}, {'Covid': 26.0}, {'Festivals': 26.0}, {'Hygiene': 26.0}, {'Parenting': 25.0}]"
258,43477399a6d8427f8a4be599e8cc6426,"[109.0, 101.0, 67.0, 49.0, 49.0, 49.0, 34.0, 21.0]","['Education', 'Love', 'Motherhood', 'Emotions', 'Marriage', 'Relationship', 'Strength', 'HealthWellness']","[{'Education': 109.0}, {'Love': 101.0}, {'Motherhood': 67.0}, {'Emotions': 49.0}, {'Marriage': 49.0}, {'Relationship': 49.0}, {'Strength': 34.0}, {'HealthWellness': 21.0}]"
259,4374b4739a31428083d091856c53e966,"[41.0, 41.0, 41.0]","['Empowerment', 'GenderDynamics', 'Love']","[{'Empowerment': 41.0}, {'GenderDynamics': 41.0}, {'Love': 41.0}]"
260,440608c959b44546a92cf23aab8aac85,"[8831.0, 7111.0, 5426.0, 3523.0, 2637.0, 1806.0, 1798.0, 1621.0, 1321.0, 1097.0]","['Love', 'Education', 'Strength', 'Technology', 'Marriage', 'MentalHealth', 'Empowerment', 'Emotions', 'Motherhood', 'SelfCare']","[{'Love': 8831.0}, {'Education': 7111.0}, {'Strength': 5426.0}, {'Technology': 3523.0}, {'Marriage': 2637.0}, {'MentalHealth': 1806.0}, {'Empowerment': 1798.0}, {'Emotions': 1621.0}, {'Motherhood': 1321.0}, {'SelfCare': 1097.0}]"
261,4453f7b959454691bdcdfa9d129a443e,"[302.0, 241.0, 61.0]","['MentalHealth', 'SelfCare', 'Empowerment']","[{'MentalHealth': 302.0}, {'SelfCare': 241.0}, {'Empowerment': 61.0}]"
262,445703965b3940a688f292b5340e919f,"[58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0]","['Education', 'Emotions', 'FamilyRelationships', 'Love', 'Marriage', 'Parenting', 'Relationship']","[{'Education': 58.0}, {'Emotions': 58.0}, {'FamilyRelationships': 58.0}, {'Love': 58.0}, {'Marriage': 58.0}, {'Parenting': 58.0}, {'Relationship': 58.0}]"
263,445b86195ab34ea796016e690e76dd15,"[16375.0, 12404.0, 11217.0, 9448.0, 2891.0, 2712.0, 2405.0, 2276.0, 1928.0, 1166.0]","['Education', 'Love', 'Marriage', 'Relationship', 'Strength', 'Nostalgia', 'Parenting', 'Empowerment', 'Emotions', 'Finance']","[{'Education': 16375.0}, {'Love': 12404.0}, {'Marriage': 11217.0}, {'Relationship': 9448.0}, {'Strength': 2891.0}, {'Nostalgia': 2712.0}, {'Parenting': 2405.0}, {'Empowerment': 2276.0}, {'Emotions': 1928.0}, {'Finance': 1166.0}]"
264,447ef919e7d04f1793885acbdf359873,"[430.0, 366.0, 257.0, 195.0, 161.0, 143.0, 36.0, 36.0, 34.0, 34.0]","['Love', 'Marriage', 'Strength', 'Relationship', 'SelfCare', 'Education', 'Cooking', 'FamilyRelationships', 'Emotions', 'Exercise']","[{'Love': 430.0}, {'Marriage': 366.0}, {'Strength': 257.0}, {'Relationship': 195.0}, {'SelfCare': 161.0}, {'Education': 143.0}, {'Cooking': 36.0}, {'FamilyRelationships': 36.0}, {'Emotions': 34.0}, {'Exercise': 34.0}]"
265,44a127e2e7f84bbea2af22c23033b6e1,"[49.0, 41.0, 41.0, 41.0, 29.0, 29.0, 10.0, 10.0]","['Love', 'Emotions', 'SocialMedia', 'Strength', 'Fatherhood', 'Parenting', 'Cooking', 'Education']","[{'Love': 49.0}, {'Emotions': 41.0}, {'SocialMedia': 41.0}, {'Strength': 41.0}, {'Fatherhood': 29.0}, {'Parenting': 29.0}, {'Cooking': 10.0}, {'Education': 10.0}]"
266,451587c779e6409eb92bf10d0fc441b7,"[224.0, 224.0, 224.0]","['Covid', 'HealthWellness', 'Pregnancy']","[{'Covid': 224.0}, {'HealthWellness': 224.0}, {'Pregnancy': 224.0}]"
267,456fb2b6a9824840851e9ebf47e589a7,"[49.0, 49.0, 49.0, 49.0, 49.0, 49.0]","['Education', 'Emotions', 'Friendship', 'Nostalgia', 'Relationship', 'Strength']","[{'Education': 49.0}, {'Emotions': 49.0}, {'Friendship': 49.0}, {'Nostalgia': 49.0}, {'Relationship': 49.0}, {'Strength': 49.0}]"
268,459d4e9122014e2a8bea430532f1fbdd,"[31.0, 31.0]","['Emotions', 'Love']","[{'Emotions': 31.0}, {'Love': 31.0}]"
269,45bd73a47cd546d08de0e29da023dbeb,"[25.0, 25.0, 25.0]","['FamilyRelationships', 'Love', 'SocialMedia']","[{'FamilyRelationships': 25.0}, {'Love': 25.0}, {'SocialMedia': 25.0}]"
270,45deaaf4327b43be8b649699bd1e58af,"[3960.0, 2585.0, 2390.0, 2176.0, 1936.0, 1872.0, 1668.0, 1668.0, 1668.0, 1668.0]","['Love', 'Marriage', 'Motherhood', 'Education', 'Emotions', 'Strength', 'Cooking', 'HealthWellness', 'HealthyEating', 'Ingredient']","[{'Love': 3960.0}, {'Marriage': 2585.0}, {'Motherhood': 2390.0}, {'Education': 2176.0}, {'Emotions': 1936.0}, {'Strength': 1872.0}, {'Cooking': 1668.0}, {'HealthWellness': 1668.0}, {'HealthyEating': 1668.0}, {'Ingredient': 1668.0}]"
271,45f96e9f026f42fd999c3fe8a95682d9,"[133.0, 85.0, 48.0]","['Education', 'Schooling', 'Love']","[{'Education': 133.0}, {'Schooling': 85.0}, {'Love': 48.0}]"
272,460aef999b2b49bf8f0e58597149e358,"[13.0, 13.0]","['FamilyRelationships', 'Marriage']","[{'FamilyRelationships': 13.0}, {'Marriage': 13.0}]"
273,461b225dcb844bf29179edeead60551b,[25.0],['Love'],[{'Love': 25.0}]
274,46378959962d42e29078371b1ec6196c,"[102.0, 54.0, 54.0, 54.0]","['Strength', 'Love', 'Motherhood', 'Parenting']","[{'Strength': 102.0}, {'Love': 54.0}, {'Motherhood': 54.0}, {'Parenting': 54.0}]"
275,46410739c0b0432dbd2bbef9aa0d85e1,"[23.0, 23.0]","['Cooking', 'Covid']","[{'Cooking': 23.0}, {'Covid': 23.0}]"
276,467736c3fa11426da1448201b15b617d,"[420.0, 420.0, 420.0, 420.0]","['BeautyFashion', 'Cooking', 'Culture', 'Emotions']","[{'BeautyFashion': 420.0}, {'Cooking': 420.0}, {'Culture': 420.0}, {'Emotions': 420.0}]"
277,467b7c9c1fa9427f8959453f3c397b3b,"[268.0, 268.0, 175.0]","['Love', 'SelfCare', 'Covid']","[{'Love': 268.0}, {'SelfCare': 268.0}, {'Covid': 175.0}]"
278,46bac4597c1144ebbce71e138e26a2c6,"[58.0, 47.0, 37.0, 26.0, 26.0, 22.0, 19.0, 18.0, 16.0, 13.0]","['Education', 'Love', 'Strength', 'Empowerment', 'Marriage', 'SelfCare', 'Motherhood', 'Emotions', 'Nostalgia', 'Gratitude']","[{'Education': 58.0}, {'Love': 47.0}, {'Strength': 37.0}, {'Empowerment': 26.0}, {'Marriage': 26.0}, {'SelfCare': 22.0}, {'Motherhood': 19.0}, {'Emotions': 18.0}, {'Nostalgia': 16.0}, {'Gratitude': 13.0}]"
279,46c1028a94ec4d81a3f619c3915786d7,"[112.0, 61.0, 57.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 27.0]","['Parenting', 'Motherhood', 'Education', 'Delivery', 'Emotions', 'Love', 'NewParents', 'PostpartumCare', 'Pregnancy', 'FamilyRelationships']","[{'Parenting': 112.0}, {'Motherhood': 61.0}, {'Education': 57.0}, {'Delivery': 44.0}, {'Emotions': 44.0}, {'Love': 44.0}, {'NewParents': 44.0}, {'PostpartumCare': 44.0}, {'Pregnancy': 44.0}, {'FamilyRelationships': 27.0}]"
280,4762b1e3b1304196ac899964030668dc,"[62.0, 21.0, 21.0, 16.0]","['Education', 'Love', 'Strength', 'MentalHealth']","[{'Education': 62.0}, {'Love': 21.0}, {'Strength': 21.0}, {'MentalHealth': 16.0}]"
281,47d106145fb442de9e98ea1923d112ee,"[4.0, 4.0]","['Covid', 'Love']","[{'Covid': 4.0}, {'Love': 4.0}]"
282,4825562ca0774285941c5d897f02f5a1,"[10.0, 10.0, 10.0, 10.0]","['Emotions', 'Love', 'Marriage', 'Relationship']","[{'Emotions': 10.0}, {'Love': 10.0}, {'Marriage': 10.0}, {'Relationship': 10.0}]"
283,4856aa5d15c74c24b79af7d1c351b4a8,"[94.0, 94.0]","['Education', 'Love']","[{'Education': 94.0}, {'Love': 94.0}]"
284,485f8dc563864cf2bdc59e01b4f36917,"[54.0, 54.0, 54.0, 54.0]","['Education', 'FamilyRelationships', 'Love', 'Motherhood']","[{'Education': 54.0}, {'FamilyRelationships': 54.0}, {'Love': 54.0}, {'Motherhood': 54.0}]"
285,48bd9513198145fdbf144fdeba7479c7,"[2990.0, 2990.0, 2990.0, 2990.0]","['BabyCare', 'BeautyFashion', 'HealthWellness', 'HealthyEating']","[{'BabyCare': 2990.0}, {'BeautyFashion': 2990.0}, {'HealthWellness': 2990.0}, {'HealthyEating': 2990.0}]"
286,48e8aea50809498db2db39a9a986e241,"[8.0, 8.0]","['Love', 'Motherhood']","[{'Love': 8.0}, {'Motherhood': 8.0}]"
287,49272725df57471da47137cc28545403,"[1982.0, 1982.0, 1982.0, 1982.0]","['BabyCare', 'CryingColic', 'HealthWellness', 'HealthyEating']","[{'BabyCare': 1982.0}, {'CryingColic': 1982.0}, {'HealthWellness': 1982.0}, {'HealthyEating': 1982.0}]"
288,4928fd3f59c64c3e978fc060913a0054,"[7.0, 7.0, 7.0]","['Love', 'SelfCare', 'Strength']","[{'Love': 7.0}, {'SelfCare': 7.0}, {'Strength': 7.0}]"
289,4981358cc296411d858c32efee157709,"[24.0, 13.0, 13.0, 13.0, 13.0, 13.0, 11.0]","['Covid', 'BeautyFashion', 'HealthyEating', 'Hygiene', 'Love', 'SocialMedia', 'HealthWellness']","[{'Covid': 24.0}, {'BeautyFashion': 13.0}, {'HealthyEating': 13.0}, {'Hygiene': 13.0}, {'Love': 13.0}, {'SocialMedia': 13.0}, {'HealthWellness': 11.0}]"
290,49977dc376714f37a15c042fe78699ec,"[110.0, 62.0, 24.0]","['Love', 'Emotions', 'Parenting']","[{'Love': 110.0}, {'Emotions': 62.0}, {'Parenting': 24.0}]"
291,49ee8e2ed7474301b94bdf5211b91fad,"[85.0, 83.0, 23.0, 16.0]","['Education', 'BeautyFashion', 'Love', 'Strength']","[{'Education': 85.0}, {'BeautyFashion': 83.0}, {'Love': 23.0}, {'Strength': 16.0}]"
292,4b00edc8d01f4b49a6ee52ea993cb6a3,"[185.0, 185.0, 155.0, 133.0, 133.0, 132.0, 52.0]","['Education', 'Parenting', 'Strength', 'Nostalgia', 'Schooling', 'Love', 'Cooking']","[{'Education': 185.0}, {'Parenting': 185.0}, {'Strength': 155.0}, {'Nostalgia': 133.0}, {'Schooling': 133.0}, {'Love': 132.0}, {'Cooking': 52.0}]"
293,4b24f5a27b514b9fb0a9a53b06b212b7,"[424.0, 424.0, 424.0, 424.0, 424.0, 179.0]","['Education', 'Love', 'Relationship', 'SelfCare', 'Strength', 'Cooking']","[{'Education': 424.0}, {'Love': 424.0}, {'Relationship': 424.0}, {'SelfCare': 424.0}, {'Strength': 424.0}, {'Cooking': 179.0}]"
294,4b7585e39a9245faa1b5bf7648f88443,"[27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0]","['FamilyRelationships', 'GenderDynamics', 'Inlaws', 'Love', 'Marriage', 'Relationship', 'Society']","[{'FamilyRelationships': 27.0}, {'GenderDynamics': 27.0}, {'Inlaws': 27.0}, {'Love': 27.0}, {'Marriage': 27.0}, {'Relationship': 27.0}, {'Society': 27.0}]"
295,4c081a90c0a04094a3e1e497f59d6211,"[10.0, 10.0]","['Education', 'Nostalgia']","[{'Education': 10.0}, {'Nostalgia': 10.0}]"
296,4d09918824ae45d6baf4fd23bf608456,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0]","['Education', 'Emotions', 'Love', 'Motherhood', 'Parenting', 'Strength']","[{'Education': 9.0}, {'Emotions': 9.0}, {'Love': 9.0}, {'Motherhood': 9.0}, {'Parenting': 9.0}, {'Strength': 9.0}]"
297,4d32a0b06e8a4ef3988e6f5a77bdc4cd,"[72.0, 43.0, 37.0, 37.0, 37.0, 37.0, 35.0]","['Love', 'Covid', 'BabyCare', 'Motherhood', 'Nostalgia', 'Parenting', 'Happiness']","[{'Love': 72.0}, {'Covid': 43.0}, {'BabyCare': 37.0}, {'Motherhood': 37.0}, {'Nostalgia': 37.0}, {'Parenting': 37.0}, {'Happiness': 35.0}]"
298,4de49c300db1499f89c10afee74de88d,"[86.0, 86.0, 86.0, 86.0, 86.0, 34.0, 30.0, 4.0, 4.0]","['Cooking', 'Exercise', 'HealthWellness', 'HealthyEating', 'TreatmentRemedies', 'Happiness', 'Love', 'Emotions', 'SocialMedia']","[{'Cooking': 86.0}, {'Exercise': 86.0}, {'HealthWellness': 86.0}, {'HealthyEating': 86.0}, {'TreatmentRemedies': 86.0}, {'Happiness': 34.0}, {'Love': 30.0}, {'Emotions': 4.0}, {'SocialMedia': 4.0}]"
299,4e17feb4ce554e2bb823cfbe26b6fe38,"[79.0, 69.0, 69.0, 18.0, 10.0, 8.0, 8.0]","['Love', 'Education', 'Marriage', 'Fatherhood', 'Emotions', 'Covid', 'Strength']","[{'Love': 79.0}, {'Education': 69.0}, {'Marriage': 69.0}, {'Fatherhood': 18.0}, {'Emotions': 10.0}, {'Covid': 8.0}, {'Strength': 8.0}]"
300,4ef8a5be228447b39fd8af790e7aacc5,"[136.0, 15.0]","['Love', 'SelfCare']","[{'Love': 136.0}, {'SelfCare': 15.0}]"
301,5057c8d7a7ad4f889f0096fe6b6c7bdd,"[121.0, 80.0, 80.0, 80.0]","['Strength', 'Education', 'Love', 'MentalHealth']","[{'Strength': 121.0}, {'Education': 80.0}, {'Love': 80.0}, {'MentalHealth': 80.0}]"
302,50a16bd3ad6546ab91b2e94cdebd0b53,"[19.0, 19.0, 15.0]","['Love', 'Motherhood', 'Life']","[{'Love': 19.0}, {'Motherhood': 19.0}, {'Life': 15.0}]"
303,529f9dfc05824511a9c4a494c1b9cbd0,"[109.0, 104.0, 25.0, 17.0, 17.0, 8.0, 8.0, 8.0, 5.0]","['Motherhood', 'SelfCare', 'Love', 'Relationship', 'Strength', 'Empowerment', 'GenderDynamics', 'Marriage', 'Parenting']","[{'Motherhood': 109.0}, {'SelfCare': 104.0}, {'Love': 25.0}, {'Relationship': 17.0}, {'Strength': 17.0}, {'Empowerment': 8.0}, {'GenderDynamics': 8.0}, {'Marriage': 8.0}, {'Parenting': 5.0}]"
